Company,TypeName,Ram,Weight,Price,TouchScreen,Ips,Ppi,Cpu_brand,HDD,SSD,Gpu_brand,Os
Acer,Gaming,16,4.2,11543.423631696016,0,1,127.33567457123112,Intel Core i7,1000,128,Nvidia,Windows
Dell,Notebook,12,2.25,10450.993742936223,0,0,100.45466986113652,Intel Core i5,1000,0,Intel,Windows
HP,Notebook,6,2.1,10452.533389121816,0,0,141.21199808219862,AMD Processor,1000,128,AMD,Windows
Acer,Notebook,4,2.4,10301.710499387234,0,0,100.45466986113652,Intel Core i5,500,0,Intel,Windows
Lenovo,Notebook,8,1.44,10842.494310694017,0,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,4,1.85,10633.572072102885,0,0,141.21199808219862,Intel Core i7,1000,0,Intel,Windows
HP,Workstation,16,2.6,11766.670536842159,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Dell,2 in 1 Convertible,8,1.55,10466.28456073464,1,0,165.6321180513006,Intel Core i5,1000,0,Intel,Windows
MSI,Gaming,16,1.8,11622.6216177553,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
Acer,Notebook,4,2.4,9993.667504286537,0,0,100.45466986113652,Intel Core i3,500,0,Intel,Windows
Dell,Notebook,8,2.0,11071.454247329664,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Dell,Notebook,8,2.0,10475.34806688799,0,0,100.45466986113652,Intel Core i3,0,256,Intel,Windows
Toshiba,Notebook,8,1.25,11311.846686253431,1,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.7,10882.315804880689,1,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Lenovo,Workstation,16,2.5,12076.935697460716,0,1,282.42399616439724,Intel Core i7,0,1000,Nvidia,Windows
Acer,Notebook,2,1.68,9774.65368069266,0,0,111.93520355955212,Other Intel Processor,0,0,Intel,Others
Samsung,Ultrabook,16,0.81,11383.485348791732,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
HP,Notebook,8,1.86,10265.276597141132,0,0,141.21199808219862,Intel Core i3,0,256,Intel,Windows
Dell,Notebook,8,1.6,11002.618186839925,0,0,111.93520355955212,Intel Core i5,0,256,Intel,Windows
HP,Workstation,16,3.0,12362.417715920366,0,1,127.33567457123112,Other Intel Processor,0,256,Nvidia,Windows
Lenovo,Netbook,4,1.4,10138.875830266777,1,0,135.0942111925629,Other Intel Processor,0,128,Intel,Windows
HP,Notebook,8,1.84,11525.170191386665,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
Asus,Notebook,4,2.45,10336.863503805129,0,0,100.45466986113652,Intel Core i5,1000,0,Nvidia,Others
Lenovo,Ultrabook,4,1.7,10974.983493740094,0,0,157.3505121487356,Intel Core i5,0,180,Intel,Windows
Asus,Notebook,4,2.37,10720.679721736713,0,0,100.45466986113652,Intel Core i7,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.3,11064.804181259648,1,1,276.053530085501,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,2.2,10977.716980635756,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows
HP,Workstation,8,2.59,11328.642946747566,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Dell,Gaming,16,4.42,11937.276356672393,0,1,282.42399616439724,Intel Core i7,1000,256,Nvidia,Windows
Acer,Notebook,4,2.1,10370.822624347584,0,0,100.45466986113652,Intel Core i5,0,256,Intel,Windows
Lenovo,Gaming,8,2.5,10930.19989111312,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Dell,Ultrabook,16,1.18,11503.355013953575,0,0,176.23257360658386,Intel Core i7,0,256,Intel,Windows
Google,Ultrabook,8,1.1,11327.36089528991,1,0,234.50740003017813,Intel Core i5,0,256,Intel,Others
Asus,Ultrabook,8,1.2,11004.648590381796,0,1,276.053530085501,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,1.65,10719.620212543481,0,0,117.82653006268644,Intel Core i3,500,0,Intel,Windows
Acer,Notebook,4,1.6,10460.196261867386,0,0,117.82653006268644,Intel Core i5,0,128,Intel,Windows
Asus,Notebook,4,2.8,10129.01686366082,0,0,90.58340172449304,Other Intel Processor,1000,0,Nvidia,Windows
Dell,Gaming,16,2.72,10977.716980635756,1,1,282.42399616439724,Intel Core i7,1000,128,Nvidia,Windows
Samsung,Ultrabook,8,1.31,11352.694739066088,1,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,4,2.1,9672.654512737536,0,0,100.45466986113652,Other Intel Processor,1000,0,Intel,Others
Dell,Notebook,16,2.3,11049.906436113686,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Windows
Samsung,2 in 1 Convertible,16,1.71,11470.547260182666,1,0,146.86047800548656,Intel Core i7,0,256,AMD,Windows
Toshiba,Notebook,4,1.75,10903.11893251045,0,1,111.93520355955212,Intel Core i5,0,128,Intel,Windows
Dell,Gaming,8,2.62,10977.716980635756,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
HP,Ultrabook,4,1.26,11101.648299531258,0,0,125.36742798669836,Intel Core i5,0,256,Intel,Windows
Asus,2 in 1 Convertible,12,2.3,10707.77173269934,1,0,141.21199808219862,Intel Core i7,2000,0,Nvidia,Windows
Lenovo,Notebook,16,2.5,11746.20626036131,0,0,282.42399616439724,Intel Core i7,0,512,Nvidia,Windows
Acer,Notebook,4,1.8,10430.759589572255,0,1,157.3505121487356,Intel Core i3,0,128,Intel,Windows
Razer,Gaming,16,1.95,11947.682155153789,0,0,157.3505121487356,Intel Core i7,0,512,Nvidia,Windows
Asus,Notebook,8,2.0,10341.85963789476,0,0,141.21199808219862,Other Intel Processor,0,128,Intel,Windows
Dell,Gaming,32,4.42,12161.134189998078,0,1,127.33567457123112,Intel Core i7,1000,1000,Nvidia,Windows
Asus,Gaming,16,4.3,11737.731633370338,0,1,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows
Toshiba,Ultrabook,16,1.47,11450.90026279887,0,1,157.3505121487356,Intel Core i7,0,512,Nvidia,Windows
Lenovo,Notebook,8,2.2,9771.618776997504,0,0,100.45466986113652,Other Intel Processor,1000,0,Intel,Others
Lenovo,Ultrabook,16,1.7,11715.790550995316,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
MSI,Gaming,16,1.6,11520.422094890591,0,1,157.3505121487356,Intel Core i7,1000,256,Nvidia,Windows
MSI,Gaming,8,2.2,10968.576149165092,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows
Lenovo,Gaming,4,2.4,10882.315804880689,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Acer,Gaming,16,4.2,11715.790550995316,0,1,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows
Dell,Gaming,8,2.62,10868.202667404224,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows
Asus,Gaming,8,2.24,11175.239371923306,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Vero,Notebook,4,1.22,9288.274273063904,0,0,157.3505121487356,Other Intel Processor,0,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.37,11561.349847964168,1,1,165.6321180513006,Intel Core i7,0,512,Intel,Windows
Lenovo,2 in 1 Convertible,8,2.08,10841.452101115572,1,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows
Apple,Ultrabook,8,0.92,11036.037392231934,0,1,226.4155471693585,Other Intel Processor,0,0,Intel,Mac
Lenovo,2 in 1 Convertible,8,1.42,11729.184572791879,1,1,209.8006828649808,Intel Core i5,0,256,Intel,Windows
Asus,Notebook,4,1.63,9676.00459962282,0,0,111.93520355955212,Other Intel Processor,0,0,Intel,Windows
Dell,Notebook,8,1.95,10672.59527389862,0,0,100.45466986113652,Intel Core i5,0,128,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.38,11182.67988243989,1,1,158.48253022174808,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,8,2.0,10580.858947180335,0,0,141.21199808219862,Intel Core i3,0,256,AMD,Windows
HP,Workstation,8,3.14,11608.398104304564,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Asus,Notebook,8,2.37,10977.716980635756,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
Dell,Ultrabook,8,1.29,11288.114524334733,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,8,2.06,11442.360501250736,1,0,282.42399616439724,Intel Core i5,0,256,Nvidia,Windows
Dell,Netbook,4,1.63,10587.602061065227,0,0,135.0942111925629,Other Intel Processor,0,128,Intel,Windows
HP,Netbook,8,1.26,11211.900368986475,0,0,125.36742798669836,Intel Core i5,0,256,Intel,Windows
Toshiba,Notebook,4,2.1,10634.854945915771,0,0,100.45466986113652,Intel Core i5,500,0,Intel,Windows
HP,Notebook,8,2.04,10419.692282932576,0,0,100.45466986113652,AMD Processor,2000,0,AMD,Windows
Dell,Gaming,16,2.62,11401.514683309675,0,0,282.42399616439724,Intel Core i7,0,512,Nvidia,Windows
Lenovo,Notebook,4,2.4,10387.379293942031,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows
HP,Gaming,12,3.74,11442.360501250736,0,1,127.33567457123112,Intel Core i7,1000,0,AMD,Windows
MSI,Gaming,16,2.9,11765.015592318807,0,0,127.33567457123112,Intel Core i7,1000,512,Nvidia,Windows
Samsung,Ultrabook,8,0.81,11288.114524334733,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,8,1.98,10843.535435202426,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,8,2.18,10647.353436437803,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows
Lenovo,Ultrabook,8,1.32,11503.355013953575,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Razer,Ultrabook,16,1.29,11470.547260182666,1,1,352.4651472131677,Intel Core i7,0,512,Intel,Windows
HP,Netbook,4,1.23,9928.804360519916,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Others
Dell,Gaming,16,4.36,11801.613023751164,0,1,127.33567457123112,Intel Core i7,1000,128,Nvidia,Windows
Dell,Notebook,4,1.76,10602.278775481158,0,0,111.93520355955212,Intel Core i5,500,0,Intel,Windows
Lenovo,Notebook,4,2.1,10169.762314876662,0,0,100.45466986113652,Intel Core i3,500,0,Intel,Windows
Toshiba,Ultrabook,4,1.25,10969.494001455321,0,0,111.93520355955212,Intel Core i5,0,128,Intel,Windows
Lenovo,Ultrabook,8,1.13,11799.206957067088,0,1,157.3505121487356,Intel Core i7,0,512,Intel,Windows
MSI,Gaming,8,2.4,11064.804181259648,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows
Lenovo,Ultrabook,8,1.13,11511.924964636644,0,1,157.3505121487356,Intel Core i5,0,0,Intel,Windows
Toshiba,Notebook,4,1.75,10188.167121983652,0,0,111.93520355955212,Other Intel Processor,0,128,Intel,Windows
Asus,2 in 1 Convertible,8,1.1,11189.329334350776,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,1.76,10347.17287346399,0,0,111.93520355955212,Intel Core i3,500,0,Intel,Windows
Acer,Netbook,4,1.35,9847.67881570755,0,1,135.0942111925629,Other Intel Processor,0,0,Intel,Others
Acer,Notebook,8,1.5,10403.666298916727,0,1,157.3505121487356,Intel Core i3,0,128,Intel,Windows
Razer,Gaming,32,3.49,12587.882562739947,1,0,254.67134914246225,Intel Core i7,0,512,Nvidia,Windows
Lenovo,Ultrabook,16,1.1,11624.777346052768,0,1,209.8006828649808,Intel Core i7,0,512,Intel,Windows
Asus,Notebook,4,2.1,10227.464909398024,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,Others
Lenovo,Notebook,8,1.7,11053.902605789805,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,8,1.32,11384.09159312676,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Dell,Gaming,16,3.21,11903.833710189656,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
Asus,Gaming,16,2.9,11766.670536842159,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows
Toshiba,Notebook,4,2.0,10481.345086360361,0,0,100.45466986113652,Intel Core i3,500,0,Intel,Windows
Lenovo,Notebook,4,1.5,9759.386208561873,0,0,111.93520355955212,Other Intel Processor,0,0,Intel,Others
Asus,Notebook,8,2.3,10355.683563131899,0,0,141.21199808219862,Intel Core i5,128,0,Intel,Windows
Asus,Gaming,16,2.73,11470.547260182666,0,0,127.33567457123112,Intel Core i7,1000,512,Nvidia,Windows
Dell,Gaming,32,4.42,12005.9347920825,0,1,127.33567457123112,Intel Core i7,1000,512,Nvidia,Windows
HP,Notebook,8,2.63,10789.00562574303,0,0,106.11306214269258,Intel Core i5,1000,0,Nvidia,Windows
Dell,Notebook,8,2.18,10546.429982871397,0,0,100.45466986113652,Intel Core i5,0,128,Intel,Windows
HP,Ultrabook,8,1.54,11509.254736080766,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
Dell,Notebook,4,2.18,10580.858947180335,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Windows
HP,2 in 1 Convertible,4,1.4,10397.183294038652,1,0,135.0942111925629,Other Intel Processor,0,0,Intel,Others
Asus,Ultrabook,8,1.45,10908.984051962849,0,1,165.6321180513006,Intel Core i5,0,512,Nvidia,Windows
HP,2 in 1 Convertible,8,1.28,11706.175092295874,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,8,1.54,11267.217235406595,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
HP,Notebook,4,1.86,9676.00459962282,0,0,100.45466986113652,Other Intel Processor,0,128,Intel,Others
Asus,Gaming,16,2.1,11524.64373704442,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Dell,Notebook,8,2.83,10738.290533164012,0,0,127.33567457123112,Intel Core i7,1000,0,AMD,Others
Lenovo,Ultrabook,8,1.96,11526.747893528285,0,1,157.3505121487356,Intel Core i7,0,256,Nvidia,Windows
Asus,Notebook,8,2.3,10643.789274649536,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,8,1.9,10826.745953725876,0,0,141.21199808219862,Intel Core i5,0,128,Intel,Windows
Asus,Notebook,4,2.0,10082.583913974388,0,0,100.45466986113652,Other Intel Processor,1000,0,Intel,Windows
HP,2 in 1 Convertible,8,1.28,11822.932862391925,1,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,8,1.62,10450.993742936223,1,0,165.6321180513006,Intel Core i5,1000,0,Intel,Windows
Lenovo,Notebook,4,2.2,10126.163794678414,0,0,141.21199808219862,Intel Core i3,1000,0,Intel,Others
Lenovo,Notebook,8,2.3,10721.5735450074,0,1,141.21199808219862,Intel Core i5,1000,0,Intel,Windows
HP,Notebook,8,1.84,11182.67988243989,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows
Toshiba,Notebook,4,1.05,11134.075023561454,0,0,165.6321180513006,Intel Core i5,0,128,Intel,Windows
Lenovo,Gaming,8,2.5,10900.173422280697,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia,Others
Dell,Ultrabook,16,1.29,11689.792171081219,1,0,276.053530085501,Intel Core i7,0,512,Intel,Windows
HP,Notebook,4,2.07,10789.00562574303,0,0,141.21199808219862,Intel Core i5,500,0,Intel,Windows
Toshiba,Ultrabook,8,1.2,10974.070668482735,0,0,117.82653006268644,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.37,11551.145677789926,1,1,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,8,1.56,10780.175546294757,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Dell,Workstation,8,2.23,11458.805442305984,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Lenovo,Notebook,4,2.38,10936.8570721423,0,0,100.45466986113652,Intel Core i5,500,0,Intel,Windows
Lenovo,Notebook,4,2.2,10147.26162364305,0,0,141.21199808219862,Intel Core i3,1000,0,AMD,Others
Toshiba,Notebook,8,2.0,11211.180167298884,0,1,141.21199808219862,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,4,1.44,10575.43152544497,0,1,165.6321180513006,Intel Core i3,0,180,Intel,Windows
Samsung,Ultrabook,16,1.23,11497.96125761926,0,0,146.86047800548656,Intel Core i7,0,256,Nvidia,Windows
Dell,Ultrabook,8,1.6,11408.044834149252,0,0,176.23257360658386,Intel Core i7,0,256,Intel,Windows
Asus,Notebook,4,2.0,9964.497380151284,0,0,100.45466986113652,Other Intel Processor,1000,0,Intel,Others
Xiaomi,Ultrabook,8,1.28,10816.107555520819,0,1,165.6321180513006,Intel Core i5,0,256,Nvidia,Windows
Dell,Notebook,4,2.18,10791.74911168878,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows
HP,Notebook,4,2.04,10707.77173269934,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
HP,2 in 1 Convertible,4,1.28,11413.944556276441,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,2 in 1 Convertible,4,2.3,10504.687851059665,1,0,100.45466986113652,Intel Core i5,500,0,Intel,Windows
Asus,Notebook,4,1.65,9827.763506006608,0,0,111.1413368676404,Other Intel Processor,0,0,Intel,Windows
Lenovo,Notebook,8,2.2,10481.345086360361,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,4,2.2,9886.35767027266,0,0,100.45466986113652,Other Intel Processor,500,0,Intel,Windows
HP,2 in 1 Convertible,4,1.28,11470.547260182666,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.18,10097.39572450197,0,0,100.45466986113652,Intel Core i3,1000,0,AMD,Others
Asus,Gaming,12,2.2,11198.05404968948,0,0,127.33567457123112,Intel Core i5,1000,128,Nvidia,Windows
Acer,Netbook,4,1.25,9669.293165034831,0,1,135.0942111925629,Other Intel Processor,0,0,Intel,Others
Lenovo,Notebook,4,2.8,9913.097231314561,0,0,106.11306214269258,AMD Processor,500,0,AMD,Windows
HP,Notebook,4,1.95,11118.388427393753,0,0,157.3505121487356,Intel Core i5,0,128,Intel,Windows
HP,2 in 1 Convertible,16,1.42,11219.074000897615,1,0,276.053530085501,Intel Core i7,0,256,Intel,Windows
Samsung,Ultrabook,8,1.17,11413.356147904065,0,0,146.86047800548656,Intel Core i7,0,256,Intel,Windows
Lenovo,Ultrabook,8,1.32,11470.547260182666,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
MSI,Gaming,16,2.43,11857.498515504205,0,1,254.67134914246225,Intel Core i7,2000,512,Nvidia,Windows
Toshiba,Notebook,8,1.05,11271.974295006054,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Dell,Gaming,8,2.62,10809.669765045972,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Others
HP,Notebook,8,2.04,10777.955789556443,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,4,2.18,10395.555954379275,0,0,100.45466986113652,Intel Core i3,1000,0,AMD,Windows
Dell,Notebook,8,1.9,10816.107555520819,0,0,141.21199808219862,Intel Core i5,500,0,Intel,Windows
Dell,2 in 1 Convertible,8,1.24,11582.992127736916,1,0,276.053530085501,Intel Core i7,0,512,Intel,Windows
Asus,Gaming,32,3.58,11129.394827810976,0,1,127.33567457123112,Intel Core i7,0,512,Nvidia,Windows
Dell,2 in 1 Convertible,16,1.22,11383.485348791732,1,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Lenovo,Ultrabook,8,1.13,11600.668174471033,0,1,157.3505121487356,Intel Core i7,0,0,Intel,Windows
Lenovo,Notebook,8,1.95,11557.785126252114,0,1,141.21199808219862,Intel Core i5,0,512,Intel,Windows
LG,Ultrabook,16,1.08,11624.777346052768,1,1,141.21199808219862,Intel Core i7,0,512,Intel,Windows
HP,Netbook,8,1.26,11277.383368370063,0,0,176.23257360658386,Intel Core i7,0,512,Intel,Windows
Acer,Notebook,4,2.2,9858.88341472041,0,1,141.21199808219862,Other Intel Processor,0,0,Intel,Others
Lenovo,Notebook,8,2.6,10646.327347078008,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows
LG,Ultrabook,8,0.98,11524.64373704442,1,1,157.3505121487356,Intel Core i7,0,512,Intel,Windows
Dell,Notebook,8,1.6,11069.79587215689,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,8,1.09,12014.718416705371,1,0,352.4651472131677,Other Intel Processor,0,240,Intel,Windows
Lenovo,Notebook,6,2.2,10646.327347078008,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
HP,Notebook,8,2.04,10902.128245864016,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Acer,Notebook,4,2.4,10188.167121983652,0,0,141.21199808219862,Intel Core i3,1000,0,Intel,Windows
Lenovo,Notebook,4,1.44,10756.618652168314,0,0,165.6321180513006,Intel Core i5,0,128,Intel,Windows
HP,Notebook,8,1.49,10842.494310694017,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
MSI,Gaming,16,2.7,11352.694739066088,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows
Dell,Gaming,16,2.6,11182.67988243989,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
MSI,Gaming,8,2.2,10996.564630149609,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows
Dell,Notebook,4,2.18,10504.965265847653,0,0,100.45466986113652,Intel Core i5,1000,0,AMD,Windows
HP,Ultrabook,8,1.84,11143.362500418623,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Windows
HP,Ultrabook,8,1.39,11022.20830408089,1,0,276.053530085501,Intel Core i7,0,256,Intel,Windows
Toshiba,Notebook,16,2.4,11563.884703567355,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Lenovo,2 in 1 Convertible,8,1.37,11484.896292248726,1,1,165.6321180513006,Intel Core i5,0,512,Intel,Windows
Dell,Notebook,4,1.95,10568.46856468972,0,0,100.45466986113652,Intel Core i5,500,0,Intel,Windows
Lenovo,Ultrabook,8,1.36,11384.09159312676,0,1,176.23257360658386,Intel Core i7,0,256,Intel,Windows
HP,Notebook,8,2.31,11036.037392231934,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.18,10538.089862097848,0,0,100.45466986113652,Intel Core i5,1000,0,Intel,Windows
HP,Notebook,4,1.95,11022.20830408089,0,0,111.93520355955212,Intel Core i5,500,0,Intel,Windows
Lenovo,Notebook,4,2.2,9708.90230312988,0,0,100.45466986113652,Other Intel Processor,1000,0,Intel,Windows
HP,Ultrabook,4,1.26,11340.108040487776,0,0,176.23257360658386,Intel Core i5,500,0,Intel,Windows
HP,Notebook,4,1.86,9641.641633704325,0,0,100.45466986113652,Other Intel Processor,1000,0,Intel,Others
Lenovo,2 in 1 Convertible,16,1.3,11470.547260182666,1,1,276.053530085501,Intel Core i7,0,1000,Intel,Windows
Toshiba,Notebook,4,1.47,10983.16164018399,0,1,157.3505121487356,Intel Core i5,0,128,Intel,Windows
HP,Netbook,8,1.26,11395.540949893968,0,0,176.23257360658386,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.18,10300.994679743211,0,0,100.45466986113652,Intel Core i3,1000,0,Intel,Windows
MSI,Gaming,8,2.2,11064.804181259648,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Dell,Ultrabook,8,1.36,11377.402604975965,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Dell,Gaming,16,4.36,11897.82208458538,0,0,169.78089942830815,Intel Core i7,1000,512,Nvidia,Windows
HP,Gaming,8,2.75,11219.074000897615,0,1,127.33567457123112,Intel Core i5,1000,128,Nvidia,Windows
Asus,Notebook,4,2.8,10248.4380327783,0,0,106.11306214269258,Other Intel Processor,1000,0,Nvidia,Windows
Acer,Notebook,4,2.23,10403.666298916727,0,0,100.45466986113652,Intel Core i5,500,0,Intel,Windows
Toshiba,Notebook,8,2.2,10995.75173454406,0,0,100.45466986113652,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.1,11144.911042902733,1,1,194.94753717542463,Other Intel Processor,0,256,Intel,Windows
Lenovo,Gaming,16,2.5,10882.315804880689,0,1,141.21199808219862,AMD Processor,1000,512,AMD,Windows
Dell,Ultrabook,8,1.36,11270.074185856742,1,0,176.23257360658386,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,8,2.2,10504.979864494358,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Others
Dell,Notebook,4,2.36,10466.28456073464,0,0,106.11306214269258,Intel Core i3,1000,0,AMD,Windows
Acer,Notebook,4,1.68,9830.63294843456,0,0,111.93520355955212,Other Intel Processor,0,0,Intel,Others
HP,Workstation,8,2.0,11693.80197819145,0,1,141.21199808219862,Intel Core i7,0,8,Nvidia,Windows
Dell,Ultrabook,8,1.36,11457.11672814165,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Toshiba,Notebook,8,1.2,11261.752740934517,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Asus,2 in 1 Convertible,8,1.2,11030.873869571886,0,0,176.23257360658386,Other Intel Processor,0,0,Intel,Others
Lenovo,Ultrabook,8,1.7,11281.414342976868,0,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Dell,Gaming,16,4.36,12031.987793755117,0,1,254.67134914246225,Intel Core i7,1000,512,Nvidia,Windows
Dell,2 in 1 Convertible,8,1.24,11524.64373704442,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,2 in 1 Convertible,4,1.45,10628.42405558548,1,0,135.0942111925629,Other Intel Processor,0,256,Intel,Windows
Dell,Ultrabook,8,1.3,11120.757161229305,0,0,276.053530085501,Intel Core i7,0,256,Intel,Windows
Acer,2 in 1 Convertible,4,1.25,9939.14036985058,1,1,135.0942111925629,Other Intel Processor,0,0,Intel,Others
Toshiba,Notebook,8,1.2,11311.846686253431,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Lenovo,Ultrabook,8,1.36,11448.630114264333,0,1,176.23257360658386,Intel Core i5,0,256,Intel,Windows
Acer,Notebook,12,2.4,10892.276046585743,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows
Toshiba,Ultrabook,8,1.1,11465.531925066934,1,0,176.23257360658386,Intel Core i7,0,512,Intel,Windows
HP,Notebook,8,2.04,10716.671227805326,0,0,100.45466986113652,Intel Core i5,1000,0,Nvidia,Windows
Dell,Notebook,4,2.25,10118.930877053268,0,0,100.45466986113652,Intel Core i3,1000,0,AMD,Others
Dell,Notebook,4,1.9,10690.944412566814,0,0,100.45466986113652,Intel Core i5,500,0,Intel,Windows
HP,Notebook,4,2.04,10504.979864494358,0,0,141.21199808219862,Intel Core i3,500,0,Intel,Windows
Dell,Gaming,32,4.42,12030.401247333159,0,1,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Notebook,6,2.4,10519.472871796928,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows
Dell,2 in 1 Convertible,16,1.22,11524.64373704442,1,0,276.053530085501,Intel Core i7,0,512,Intel,Windows
Dell,Ultrabook,8,1.5,11557.78003196968,1,0,209.8006828649808,Intel Core i7,0,256,Intel,Windows
